time,queue_id,seq,seq_end,len,operation,queue_id1,seq1,seq_end1,len1
3.148408545,1,1697474092,1697475310,1025556,0,1,1697474092,1697475310,1025556
3.148419035,1,1697475310,1697476528,1026774,0,1,1697475310,1697476528,1026774
3.148437604,1,1697476528,1697477746,1027992,0,1,1697476528,1697477746,1027992
3.148447891,1,1697477746,1697478964,1029210,0,1,1697477746,1697478964,1029210
3.148466009,1,1697478964,1697480182,1030428,0,1,1697478964,1697480182,1030428
3.148476182,1,1697480182,1697481400,1031646,0,1,1697480182,1697481400,1031646
3.148494498,1,1697481400,1697482618,1032864,0,1,1697481400,1697482618,1032864
3.148504607,1,1697482618,1697483836,1034082,0,1,1697482618,1697483836,1034082
3.148523043,1,1697483836,1697485054,1035300,0,1,1697483836,1697485054,1035300
3.148533337,1,1697485054,1697486272,1036518,0,1,1697485054,1697486272,1036518
3.148552681,1,1697486272,1697487490,1037736,0,1,1697486272,1697487490,1037736
3.148562812,1,1697487490,1697488708,1038954,0,1,1697487490,1697488708,1038954
3.148581026,1,1697488708,1697489926,1040172,0,1,1697488708,1697489926,1040172
3.1485911,1,1697489926,1697491144,1041390,0,1,1697489926,1697491144,1041390
3.150755973,1,1697491144,1697492362,1042608,0,1,1697491144,1697492362,1042608
3.150777667,1,1697492362,1697493580,1043826,0,1,1697492362,1697493580,1043826
3.150810234,1,1697493580,1697494798,1045044,0,1,1697493580,1697494798,1045044
3.150821133,1,1697494798,1697496016,1046262,0,1,1697494798,1697496016,1046262
3.150839748,1,1697496016,1697497234,1047480,0,1,1697496016,1697497234,1047480
3.150851314,1,1697497234,1697498452,1048698,0,1,1697497234,1697498452,1048698
3.150868831,1,1697498452,1697499670,1049916,0,1,1697498452,1697499670,1049916
3.150883306,1,1697499670,1697500888,1051134,0,1,1697499670,1697500888,1051134
3.150900418,1,1697500888,1697502106,1052352,0,1,1697500888,1697502106,1052352
3.150910978,1,1697502106,1697503324,1053570,0,1,1697502106,1697503324,1053570
3.150930241,1,1697503324,1697504542,1054788,0,1,1697503324,1697504542,1054788
3.150940928,1,1697504542,1697505760,1056006,0,1,1697504542,1697505760,1056006
3.150958783,1,1697505760,1697506978,1057224,0,1,1697505760,1697506978,1057224
3.150970595,1,1697506978,1697508196,1058442,0,1,1697506978,1697508196,1058442
3.150987058,1,1697508196,1697509414,1059660,0,1,1697508196,1697509414,1059660
3.150997768,1,1697509414,1697510632,1060878,0,1,1697509414,1697510632,1060878
3.151014948,1,1697510632,1697511850,1062096,0,1,1697510632,1697511850,1062096
3.151048797,1,1697511850,1697513068,1063314,0,1,1697511850,1697513068,1063314
3.154252906,1,1697513068,1697514286,1064532,0,1,1697513068,1697514286,1064532
3.154274609,1,1697514286,1697515504,1065750,0,1,1697514286,1697515504,1065750
3.154305544,1,1697515504,1697516722,1066968,0,1,1697515504,1697516722,1066968
3.154315449,1,1697516722,1697517940,1068186,0,1,1697516722,1697517940,1068186
3.154331376,1,1697517940,1697519158,1069404,0,1,1697517940,1697519158,1069404
3.154341279,1,1697519158,1697520376,1070622,0,1,1697519158,1697520376,1070622
3.154355579,1,1697520376,1697521594,1071840,0,1,1697520376,1697521594,1071840
3.154365505,1,1697521594,1697522812,1073058,0,1,1697521594,1697522812,1073058
3.154383548,1,1697522812,1697524030,1074276,0,1,1697522812,1697524030,1074276
3.154393532,1,1697524030,1697525248,1075494,0,1,1697524030,1697525248,1075494
3.154407918,1,1697525248,1697526466,1076712,0,1,1697525248,1697526466,1076712
3.154421175,1,1697526466,1697527684,1077930,0,1,1697526466,1697527684,1077930
3.154440005,1,1697527684,1697528902,1079148,0,1,1697527684,1697528902,1079148
3.154449979,1,1697528902,1697530120,1080366,0,1,1697528902,1697530120,1080366
3.154464029,1,1697530120,1697531338,1081584,0,1,1697530120,1697531338,1081584
3.154474147,1,1697531338,1697532556,1082802,0,1,1697531338,1697532556,1082802
3.154491775,1,1697532556,1697533774,1084020,0,1,1697532556,1697533774,1084020
3.154503519,1,1697533774,1697534992,1085238,0,1,1697533774,1697534992,1085238
3.154520824,1,1697534992,1697536210,1086456,0,1,1697534992,1697536210,1086456
3.154536051,1,1697536210,1697537428,1087674,0,1,1697536210,1697537428,1087674
3.154553014,1,1697537428,1697538646,1088892,0,1,1697537428,1697538646,1088892
3.154563694,1,1697538646,1697539864,1090110,0,1,1697538646,1697539864,1090110
3.154582212,1,1697539864,1697541082,1091328,0,1,1697539864,1697541082,1091328
3.154592551,1,1697541082,1697542300,1092546,0,1,1697541082,1697542300,1092546
3.15461085,1,1697542300,1697543518,1093764,0,1,1697542300,1697543518,1093764
3.154657645,1,1697543518,1697544736,1094982,0,1,1697543518,1697544736,1094982
3.157996135,1,1697544736,1697545954,1096200,0,1,1697544736,1697545954,1096200
3.158015896,1,1697545954,1697547172,1097418,0,1,1697545954,1697547172,1097418
3.158047581,1,1697547172,1697548390,1098636,0,1,1697547172,1697548390,1098636
3.158058381,1,1697548390,1697549608,1099854,0,1,1697548390,1697549608,1099854
3.158076172,1,1697549608,1697550826,1101072,0,1,1697549608,1697550826,1101072
3.158086724,1,1697550826,1697552044,1102290,0,1,1697550826,1697552044,1102290
3.158101391,1,1697552044,1697553262,1103508,0,1,1697552044,1697553262,1103508
3.158111469,1,1697553262,1697554480,1104726,0,1,1697553262,1697554480,1104726
3.158129213,1,1697554480,1697555698,1105944,0,1,1697554480,1697555698,1105944
3.158139357,1,1697555698,1697556916,1107162,0,1,1697555698,1697556916,1107162
3.158153434,1,1697556916,1697558134,1108380,0,1,1697556916,1697558134,1108380
3.158163293,1,1697558134,1697559352,1109598,0,1,1697558134,1697559352,1109598
3.158177264,1,1697559352,1697560570,1110816,0,1,1697559352,1697560570,1110816
3.158187134,1,1697560570,1697561788,1112034,0,1,1697560570,1697561788,1112034
3.158205451,1,1697561788,1697563006,1113252,0,1,1697561788,1697563006,1113252
3.158215171,1,1697563006,1697564224,1114470,0,1,1697563006,1697564224,1114470
3.15822945,1,1697564224,1697565442,1115688,0,1,1697564224,1697565442,1115688
3.158239299,1,1697565442,1697566660,1116906,0,1,1697565442,1697566660,1116906
3.158259579,1,1697569096,1697570314,1118124,0,1,1697569096,1697570314,1118124
3.158270005,1,1697570314,1697571532,1119342,0,1,1697570314,1697571532,1119342
3.158287136,1,1697571532,1697572750,1120560,0,1,1697571532,1697572750,1120560
3.158297021,1,1697572750,1697573968,1121778,0,1,1697572750,1697573968,1121778
3.158311058,1,1697573968,1697575186,1122996,0,1,1697573968,1697575186,1122996
3.158323198,1,1697575186,1697576404,1124214,0,1,1697575186,1697576404,1124214
3.158340157,1,1697576404,1697577622,1125432,0,1,1697576404,1697577622,1125432
3.158354713,1,1697577622,1697578840,1126650,0,1,1697577622,1697578840,1126650
3.158371481,1,1697578840,1697580058,1127868,0,1,1697578840,1697580058,1127868
3.158381997,1,1697580058,1697581276,1129086,0,1,1697580058,1697581276,1129086
3.15839958,1,1697581276,1697582494,1130304,0,1,1697581276,1697582494,1130304
3.158409794,1,1697582494,1697583712,1131522,0,1,1697582494,1697583712,1131522
3.158428201,1,1697583712,1697584930,1132740,0,1,1697583712,1697584930,1132740
3.158440987,1,1697584930,1697586148,1133958,0,1,1697584930,1697586148,1133958
3.158459362,1,1697586148,1697587366,1135176,0,1,1697586148,1697587366,1135176
3.158469921,1,1697587366,1697588584,1136394,0,1,1697587366,1697588584,1136394
3.158488047,1,1697588584,1697589802,1137612,0,1,1697588584,1697589802,1137612
3.158498533,1,1697589802,1697591020,1138830,0,1,1697589802,1697591020,1138830
3.158516786,1,1697591020,1697592238,1140048,0,1,1697591020,1697592238,1140048
3.158528166,1,1697592238,1697593456,1141266,0,1,1697592238,1697593456,1141266
3.15854576,1,1697593456,1697594674,1142484,0,1,1697593456,1697594674,1142484
3.158563147,1,1697594674,1697595892,1143702,0,1,1697594674,1697595892,1143702
3.158579951,1,1697595892,1697597110,1144920,0,1,1697595892,1697597110,1144920
3.158600489,1,1697597110,1697598328,1146138,0,1,1697597110,1697598328,1146138
3.1586177,1,1697598328,1697599546,1147356,0,1,1697598328,1697599546,1147356
3.158634666,1,1697599546,1697600764,1148574,0,1,1697599546,1697600764,1148574
3.158651924,1,1697600764,1697601982,1149792,0,1,1697600764,1697601982,1149792
3.158668926,1,1697601982,1697603200,1151010,0,1,1697601982,1697603200,1151010
3.158685378,1,1697603200,1697604418,1152228,0,1,1697603200,1697604418,1152228
3.158702013,1,1697604418,1697605636,1153446,0,1,1697604418,1697605636,1153446
3.158718147,1,1697605636,1697606854,1154664,0,1,1697605636,1697606854,1154664
3.15873496,1,1697606854,1697608072,1155882,0,1,1697606854,1697608072,1155882
3.158751359,1,1697608072,1697609290,1157100,0,1,1697608072,1697609290,1157100
3.158768007,1,1697609290,1697610508,1158318,0,1,1697609290,1697610508,1158318
3.15878607,1,1697610508,1697611726,1159536,0,1,1697610508,1697611726,1159536
3.158803711,1,1697611726,1697612944,1160754,0,1,1697611726,1697612944,1160754
3.158820682,1,1697612944,1697614162,1161972,0,1,1697612944,1697614162,1161972
3.158837099,1,1697614162,1697615380,1163190,0,1,1697614162,1697615380,1163190
3.158856199,1,1697615380,1697616598,1164408,0,1,1697615380,1697616598,1164408
3.158870458,1,1697616598,1697617816,1165626,0,1,1697616598,1697617816,1165626
3.161827809,1,1697617816,1697619034,1166844,0,1,1697617816,1697619034,1166844
3.161869184,1,1697619034,1697620252,1168062,0,1,1697619034,1697620252,1168062
3.161888508,1,1697620252,1697621470,1169280,0,1,1697620252,1697621470,1169280
3.161905247,1,1697621470,1697622688,1170498,0,1,1697621470,1697622688,1170498
3.161922319,1,1697622688,1697623906,1171716,0,1,1697622688,1697623906,1171716
3.161939218,1,1697623906,1697625124,1172934,0,1,1697623906,1697625124,1172934
3.161993097,1,1697625124,1697626342,1174152,0,1,1697625124,1697626342,1174152
3.164984299,1,1697626342,1697627560,1175370,0,1,1697626342,1697627560,1175370
3.165023154,1,1697627560,1697628778,1176588,0,1,1697627560,1697628778,1176588
3.165040427,1,1697628778,1697629996,1177806,0,1,1697628778,1697629996,1177806
3.165055746,1,1697629996,1697631214,1179024,0,1,1697629996,1697631214,1179024
3.165070893,1,1697631214,1697632432,1180242,0,1,1697631214,1697632432,1180242
3.165094776,1,1697632432,1697633650,1181460,0,1,1697632432,1697633650,1181460
3.165111422,1,1697633650,1697634868,1182678,0,1,1697633650,1697634868,1182678
3.165126588,1,1697634868,1697636086,1183896,0,1,1697634868,1697636086,1183896
3.165142176,1,1697636086,1697637304,1185114,0,1,1697636086,1697637304,1185114
3.165157522,1,1697637304,1697638522,1186332,0,1,1697637304,1697638522,1186332
3.165172475,1,1697638522,1697639740,1187550,0,1,1697638522,1697639740,1187550
3.165187933,1,1697639740,1697640958,1188768,0,1,1697639740,1697640958,1188768
3.165204663,1,1697640958,1697642176,1189986,0,1,1697640958,1697642176,1189986
3.165221779,1,1697642176,1697643394,1191204,0,1,1697642176,1697643394,1191204
3.165237172,1,1697643394,1697644612,1192422,0,1,1697643394,1697644612,1192422
3.165252186,1,1697644612,1697645830,1193640,0,1,1697644612,1697645830,1193640
3.165267046,1,1697645830,1697647048,1194858,0,1,1697645830,1697647048,1194858
3.165282172,1,1697647048,1697648266,1196076,0,1,1697647048,1697648266,1196076
3.165298551,1,1697648266,1697649484,1197294,0,1,1697648266,1697649484,1197294
3.165313613,1,1697649484,1697650702,1198512,0,1,1697649484,1697650702,1198512
3.165328564,1,1697650702,1697651920,1199730,0,1,1697650702,1697651920,1199730
3.165343716,1,1697651920,1697653138,1200948,0,1,1697651920,1697653138,1200948
3.165359007,1,1697653138,1697654356,1202166,0,1,1697653138,1697654356,1202166
3.165374141,1,1697654356,1697655574,1203384,0,1,1697654356,1697655574,1203384
3.165390452,1,1697655574,1697656792,1204602,0,1,1697655574,1697656792,1204602
3.165405173,1,1697656792,1697658010,1205820,0,1,1697656792,1697658010,1205820
3.165422741,1,1697658010,1697659228,1207038,0,1,1697658010,1697659228,1207038
3.165440115,1,1697659228,1697660446,1208256,0,1,1697659228,1697660446,1208256
3.165456675,1,1697660446,1697661664,1209474,0,1,1697660446,1697661664,1209474
3.165473156,1,1697661664,1697662882,1210692,0,1,1697661664,1697662882,1210692
3.165489688,1,1697662882,1697664100,1211910,0,1,1697662882,1697664100,1211910
3.165505984,1,1697664100,1697665318,1213128,0,1,1697664100,1697665318,1213128
3.165522624,1,1697665318,1697666536,1214346,0,1,1697665318,1697666536,1214346
3.16553927,1,1697666536,1697667754,1215564,0,1,1697666536,1697667754,1215564
3.165557811,1,1697667754,1697668972,1216782,0,1,1697667754,1697668972,1216782
3.16557444,1,1697668972,1697670190,1218000,0,1,1697668972,1697670190,1218000
3.165590884,1,1697670190,1697671408,1219218,0,1,1697670190,1697671408,1219218
3.165607244,1,1697671408,1697672626,1220436,0,1,1697671408,1697672626,1220436
3.165626499,1,1697672626,1697673844,1221654,0,1,1697672626,1697673844,1221654
3.165643472,1,1697673844,1697675062,1222872,0,1,1697673844,1697675062,1222872
3.165660437,1,1697675062,1697676280,1224090,0,1,1697675062,1697676280,1224090
3.165676782,1,1697676280,1697677498,1225308,0,1,1697676280,1697677498,1225308
3.165693474,1,1697677498,1697678716,1226526,0,1,1697677498,1697678716,1226526
3.165710065,1,1697678716,1697679934,1227744,0,1,1697678716,1697679934,1227744
3.165726737,1,1697679934,1697681152,1228962,0,1,1697679934,1697681152,1228962
3.165743223,1,1697681152,1697682370,1230180,0,1,1697681152,1697682370,1230180
3.165760009,1,1697682370,1697683588,1231398,0,1,1697682370,1697683588,1231398
3.165789108,1,1697683588,1697684806,1232616,0,1,1697683588,1697684806,1232616
3.165806721,1,1697684806,1697686024,1233834,0,1,1697684806,1697686024,1233834
3.165823155,1,1697686024,1697687242,1235052,0,1,1697686024,1697687242,1235052
3.165840762,1,1697687242,1697688460,1236270,0,1,1697687242,1697688460,1236270
3.165858095,1,1697688460,1697689678,1237488,0,1,1697688460,1697689678,1237488
3.165874711,1,1697689678,1697690896,1238706,0,1,1697689678,1697690896,1238706
3.166637046,1,1697690896,1697692114,1239924,0,1,1697690896,1697692114,1239924
3.166678292,1,1697692114,1697693332,1241142,0,1,1697692114,1697693332,1241142
3.166696864,1,1697693332,1697694550,1242360,0,1,1697693332,1697694550,1242360
3.166715645,1,1697694550,1697695768,1243578,0,1,1697694550,1697695768,1243578
3.166732371,1,1697695768,1697696986,1244796,0,1,1697695768,1697696986,1244796
3.166749037,1,1697696986,1697698204,1246014,0,1,1697696986,1697698204,1246014
3.166765473,1,1697698204,1697699422,1247232,0,1,1697698204,1697699422,1247232
3.166781519,1,1697699422,1697700640,1248450,0,1,1697699422,1697700640,1248450
3.169110818,1,1697700640,1697701858,1249668,0,1,1697700640,1697701858,1249668
3.169152906,1,1697701858,1697703076,1250886,0,1,1697701858,1697703076,1250886
3.169171611,1,1697703076,1697704294,1252104,0,1,1697703076,1697704294,1252104
3.169188683,1,1697704294,1697705512,1253322,0,1,1697704294,1697705512,1253322
3.169205436,1,1697705512,1697706730,1254540,0,1,1697705512,1697706730,1254540
3.169226543,1,1697706730,1697707948,1255758,0,1,1697706730,1697707948,1255758
3.169243023,1,1697707948,1697709166,1256976,0,1,1697707948,1697709166,1256976
3.169259879,1,1697709166,1697710384,1258194,0,1,1697709166,1697710384,1258194
3.169276252,1,1697710384,1697711602,1259412,0,1,1697710384,1697711602,1259412
3.16929292,1,1697711602,1697712820,1260630,0,1,1697711602,1697712820,1260630
3.169309151,1,1697712820,1697714038,1261848,0,1,1697712820,1697714038,1261848
3.169325835,1,1697714038,1697715256,1263066,0,1,1697714038,1697715256,1263066
3.169343621,1,1697715256,1697716474,1264284,0,1,1697715256,1697716474,1264284
3.169360664,1,1697716474,1697717692,1265502,0,1,1697716474,1697717692,1265502
3.169377467,1,1697717692,1697718910,1266720,0,1,1697717692,1697718910,1266720
3.169394111,1,1697718910,1697720128,1267938,0,1,1697718910,1697720128,1267938
3.169410737,1,1697720128,1697721346,1269156,0,1,1697720128,1697721346,1269156
3.169430879,1,1697721346,1697722564,1270374,0,1,1697721346,1697722564,1270374
3.16944759,1,1697722564,1697723782,1271592,0,1,1697722564,1697723782,1271592
3.169464243,1,1697723782,1697725000,1272810,0,1,1697723782,1697725000,1272810
3.169480451,1,1697725000,1697726218,1274028,0,1,1697725000,1697726218,1274028
3.169499483,1,1697726218,1697727436,1275246,0,1,1697726218,1697727436,1275246
3.169516136,1,1697727436,1697728654,1276464,0,1,1697727436,1697728654,1276464
3.169530009,1,1697728654,1697729872,1277682,0,1,1697728654,1697729872,1277682
3.172582997,1,1697729872,1697731090,1278900,0,1,1697729872,1697731090,1278900
3.172625067,1,1697731090,1697732308,1280118,0,1,1697731090,1697732308,1280118
3.172644958,1,1697732308,1697733526,1281336,0,1,1697732308,1697733526,1281336
3.17266193,1,1697733526,1697734744,1282554,0,1,1697733526,1697734744,1282554
3.172678969,1,1697734744,1697735962,1283772,0,1,1697734744,1697735962,1283772
3.172697276,1,1697735962,1697737180,1284990,0,1,1697735962,1697737180,1284990
3.172713948,1,1697737180,1697738398,1286208,0,1,1697737180,1697738398,1286208
3.172730622,1,1697738398,1697739616,1287426,0,1,1697738398,1697739616,1287426
3.172747192,1,1697739616,1697740834,1288644,0,1,1697739616,1697740834,1288644
3.172764743,1,1697740834,1697742052,1289862,0,1,1697740834,1697742052,1289862
3.172781493,1,1697742052,1697743270,1291080,0,1,1697742052,1697743270,1291080
3.172798492,1,1697743270,1697744488,1292298,0,1,1697743270,1697744488,1292298
3.172814924,1,1697744488,1697745706,1293516,0,1,1697744488,1697745706,1293516
3.172840423,1,1697745706,1697746924,1294734,0,1,1697745706,1697746924,1294734
3.172858412,1,1697746924,1697748142,1295952,0,1,1697746924,1697748142,1295952
3.172875689,1,1697748142,1697749360,1297170,0,1,1697748142,1697749360,1297170
3.17289218,1,1697749360,1697750578,1298388,0,1,1697749360,1697750578,1298388
3.172909151,1,1697750578,1697751796,1299606,0,1,1697750578,1697751796,1299606
3.172925641,1,1697751796,1697753014,1300824,0,1,1697751796,1697753014,1300824
3.172944289,1,1697753014,1697754232,1302042,0,1,1697753014,1697754232,1302042
3.172960756,1,1697754232,1697755450,1303260,0,1,1697754232,1697755450,1303260
3.172977561,1,1697755450,1697756668,1304478,0,1,1697755450,1697756668,1304478
3.172994553,1,1697756668,1697757886,1305696,0,1,1697756668,1697757886,1305696
3.173013598,1,1697757886,1697759104,1306914,0,1,1697757886,1697759104,1306914
3.173045381,1,1697759104,1697760322,1308132,0,1,1697759104,1697760322,1308132
3.174340984,1,1697760322,1697761540,1309350,0,1,1697760322,1697761540,1309350
3.174379828,1,1697761540,1697762758,1310568,0,1,1697761540,1697762758,1310568
3.174397843,1,1697762758,1697763976,1311786,0,1,1697762758,1697763976,1311786
3.174413461,1,1697763976,1697765194,1313004,0,1,1697763976,1697765194,1313004
3.17442931,1,1697765194,1697766412,1314222,0,1,1697765194,1697766412,1314222
3.174444411,1,1697766412,1697767630,1315440,0,1,1697766412,1697767630,1315440
3.174459796,1,1697767630,1697768848,1316658,0,1,1697767630,1697768848,1316658
3.174475284,1,1697768848,1697770066,1317876,0,1,1697768848,1697770066,1317876
3.174505566,1,1697770066,1697771284,1319094,0,1,1697770066,1697771284,1319094
3.174830503,1,1697771284,1697772502,1320312,0,1,1697771284,1697772502,1320312
3.174866747,1,1697772502,1697773720,1321530,0,1,1697772502,1697773720,1321530
3.174884561,1,1697773720,1697774938,1322748,0,1,1697773720,1697774938,1322748
3.174899954,1,1697774938,1697776156,1323966,0,1,1697774938,1697776156,1323966
3.174915204,1,1697776156,1697777374,1325184,0,1,1697776156,1697777374,1325184
3.174931512,1,1697777374,1697778592,1326402,0,1,1697777374,1697778592,1326402
3.174947518,1,1697778592,1697779810,1327620,0,1,1697778592,1697779810,1327620
3.174962187,1,1697779810,1697781028,1328838,0,1,1697779810,1697781028,1328838
3.184967216,1,1697781028,1697782246,1330056,0,1,1697781028,1697782246,1330056
3.185019364,1,1697784682,1697785900,1331274,0,1,1697784682,1697785900,1331274
3.185041185,1,1697785900,1697787118,1332492,0,1,1697785900,1697787118,1332492
3.185067648,1,1697787118,1697788336,1333710,0,1,1697787118,1697788336,1333710
3.18508588,1,1697788336,1697789554,1334928,0,1,1697788336,1697789554,1334928
3.185101318,1,1697789554,1697790772,1336146,0,1,1697789554,1697790772,1336146
3.185137471,1,1697790772,1697791990,1337364,0,1,1697790772,1697791990,1337364
3.185159692,1,1697791990,1697793208,1338582,0,1,1697791990,1697793208,1338582
3.185175919,1,1697793208,1697794426,1339800,0,1,1697793208,1697794426,1339800
3.185190805,1,1697794426,1697795644,1341018,0,1,1697794426,1697795644,1341018
3.185205688,1,1697795644,1697796862,1342236,0,1,1697795644,1697796862,1342236
3.185226375,1,1697796862,1697798080,1343454,0,1,1697796862,1697798080,1343454
3.185249502,1,1697798080,1697799298,1344672,0,1,1697798080,1697799298,1344672
3.185265699,1,1697799298,1697800516,1345890,0,1,1697799298,1697800516,1345890
3.185281551,1,1697800516,1697801734,1347108,0,1,1697800516,1697801734,1347108
3.185296458,1,1697801734,1697802952,1348326,0,1,1697801734,1697802952,1348326
3.185320111,1,1697802952,1697804170,1349544,0,1,1697802952,1697804170,1349544
3.185340031,1,1697804170,1697805388,1350762,0,1,1697804170,1697805388,1350762
3.185355754,1,1697805388,1697806606,1351980,0,1,1697805388,1697806606,1351980
3.185371034,1,1697806606,1697807824,1353198,0,1,1697806606,1697807824,1353198
3.185386148,1,1697807824,1697809042,1354416,0,1,1697807824,1697809042,1354416
3.185409834,1,1697809042,1697810260,1355634,0,1,1697809042,1697810260,1355634
3.185433056,1,1697810260,1697811478,1356852,0,1,1697810260,1697811478,1356852
3.185448138,1,1697811478,1697812696,1358070,0,1,1697811478,1697812696,1358070
3.185462861,1,1697812696,1697813914,1359288,0,1,1697812696,1697813914,1359288
3.185479707,1,1697813914,1697815132,1360506,0,1,1697813914,1697815132,1360506
3.185503106,1,1697815132,1697816350,1361724,0,1,1697815132,1697816350,1361724
3.185520006,1,1697816350,1697817568,1362942,0,1,1697816350,1697817568,1362942
3.185535317,1,1697817568,1697818786,1364160,0,1,1697817568,1697818786,1364160
3.185553164,1,1697818786,1697820004,1365378,0,1,1697818786,1697820004,1365378
3.185573236,1,1697820004,1697821222,1366596,0,1,1697820004,1697821222,1366596
3.185598846,1,1697821222,1697822440,1367814,0,1,1697821222,1697822440,1367814
3.185616625,1,1697822440,1697823658,1369032,0,1,1697822440,1697823658,1369032
3.185633523,1,1697823658,1697824876,1370250,0,1,1697823658,1697824876,1370250
3.185650926,1,1697824876,1697826094,1371468,0,1,1697824876,1697826094,1371468
3.185677943,1,1697826094,1697827312,1372686,0,1,1697826094,1697827312,1372686
3.185697737,1,1697827312,1697828530,1373904,0,1,1697827312,1697828530,1373904
3.185714595,1,1697828530,1697829748,1375122,0,1,1697828530,1697829748,1375122
3.18573083,1,1697829748,1697830966,1376340,0,1,1697829748,1697830966,1376340
3.185753944,1,1697830966,1697832184,1377558,0,1,1697830966,1697832184,1377558
3.185795143,1,1697832184,1697833402,1378776,0,1,1697832184,1697833402,1378776
3.185816838,1,1697833402,1697834620,1379994,0,1,1697833402,1697834620,1379994
3.185839624,1,1697834620,1697835838,1381212,0,1,1697834620,1697835838,1381212
3.185867053,1,1697835838,1697837056,1382430,0,1,1697835838,1697837056,1382430
3.185893422,1,1697837056,1697838274,1383648,0,1,1697837056,1697838274,1383648
3.185921435,1,1697838274,1697839492,1384866,0,1,1697838274,1697839492,1384866
3.185939217,1,1697839492,1697840710,1386084,0,1,1697839492,1697840710,1386084
3.185955684,1,1697840710,1697841928,1387302,0,1,1697840710,1697841928,1387302
3.185975091,1,1697841928,1697843146,1388520,0,1,1697841928,1697843146,1388520
3.186000565,1,1697843146,1697844364,1389738,0,1,1697843146,1697844364,1389738
3.186018629,1,1697844364,1697845582,1390956,0,1,1697844364,1697845582,1390956
3.186034973,1,1697845582,1697846800,1392174,0,1,1697845582,1697846800,1392174
3.1860509,1,1697846800,1697848018,1393392,0,1,1697846800,1697848018,1393392
3.186077932,1,1697848018,1697849236,1394610,0,1,1697848018,1697849236,1394610
3.186098427,1,1697849236,1697850454,1395828,0,1,1697849236,1697850454,1395828
3.186115405,1,1697850454,1697851672,1397046,0,1,1697850454,1697851672,1397046
3.186131536,1,1697851672,1697852890,1398264,0,1,1697851672,1697852890,1398264
3.186153725,1,1697852890,1697854108,1399482,0,1,1697852890,1697854108,1399482
3.186177915,1,1697854108,1697855326,1400700,0,1,1697854108,1697855326,1400700
3.186194975,1,1697857762,1697858980,1401918,0,1,1697857762,1697858980,1401918
3.186215803,1,1697858980,1697860198,1403136,0,1,1697858980,1697860198,1403136
3.186240368,1,1697860198,1697861416,1404354,0,1,1697860198,1697861416,1404354
3.189396015,1,1697867506,1697868724,1405572,0,1,1697867506,1697868724,1405572
3.189427129,1,1697868724,1697869942,1406790,0,1,1697868724,1697869942,1406790
3.19013419,1,1697869942,1697871160,1408008,0,1,1697869942,1697871160,1408008
3.190156224,1,1697871160,1697872378,1409226,0,1,1697871160,1697872378,1409226
3.190172582,1,1697872378,1697873596,1410444,0,1,1697872378,1697873596,1410444
3.190188785,1,1697873596,1697874814,1411662,0,1,1697873596,1697874814,1411662
3.190202604,1,1697874814,1697876032,1412880,0,1,1697874814,1697876032,1412880
3.194229,1,1697878468,1697879686,1414098,0,1,1697878468,1697879686,1414098
3.194248737,1,1697879686,1697880904,1415316,0,1,1697879686,1697880904,1415316
3.194909967,1,1697880904,1697882122,1416534,0,1,1697880904,1697882122,1416534
3.197859494,1,1697885776,1697886994,1417752,0,1,1697885776,1697886994,1417752
3.197884444,1,1697886994,1697888212,1418970,0,1,1697886994,1697888212,1418970
3.198329728,1,1697888212,1697889430,1420188,0,1,1697888212,1697889430,1420188
3.201406271,1,1697891866,1697893084,1421406,0,1,1697891866,1697893084,1421406
3.202286721,1,1697893084,1697894302,1422624,0,1,1697893084,1697894302,1422624
3.202307403,1,1697894302,1697895520,1423842,0,1,1697894302,1697895520,1423842
3.205289,1,1697897956,1697899174,1425060,0,1,1697897956,1697899174,1425060
3.205306308,1,1697899174,1697900392,1426278,0,1,1697899174,1697900392,1426278
3.2059535,1,1697900392,1697901610,1427496,0,1,1697900392,1697901610,1427496
3.208322972,1,1697906482,1697907700,1428714,0,1,1697906482,1697907700,1428714
3.20834226,1,1697907700,1697908918,1429932,0,1,1697907700,1697908918,1429932
3.209652331,1,1697908918,1697910136,1431150,0,1,1697908918,1697910136,1431150
3.209673318,1,1697910136,1697911354,1432368,0,1,1697910136,1697911354,1432368
3.209687285,1,1697911354,1697912572,1433586,0,1,1697911354,1697912572,1433586
3.213633744,1,1697912572,1697913790,1434804,0,1,1697912572,1697913790,1434804
3.214903646,1,1697916226,1697917444,1436022,0,1,1697916226,1697917444,1436022
3.214925248,1,1697917444,1697918662,1437240,0,1,1697917444,1697918662,1437240
3.214936434,1,1697918662,1697919880,1438458,0,1,1697918662,1697919880,1438458
3.21653235,1,1697924752,1697925970,1439676,0,1,1697924752,1697925970,1439676
3.216550063,1,1697925970,1697927188,1440894,0,1,1697925970,1697927188,1440894
3.21715481,1,1697927188,1697928406,1442112,0,1,1697927188,1697928406,1442112
3.217174769,1,1697928406,1697929624,1443330,0,1,1697928406,1697929624,1443330
3.217186634,1,1697929624,1697930842,1444548,0,1,1697929624,1697930842,1444548
3.219762467,1,1697933278,1697934496,1445766,0,1,1697933278,1697934496,1445766
3.219781456,1,1697934496,1697935714,1446984,0,1,1697934496,1697935714,1446984
3.220447351,1,1697935714,1697936932,1448202,0,1,1697935714,1697936932,1448202
3.223250457,1,1697939368,1697940586,1449420,0,1,1697939368,1697940586,1449420
